ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,ARR,121,35R,90,7.855555555555556,7,6,6.35,6.175
LTFM,2023,ARR,121,36,58,6.103448275862069,5,5,5,5
LTFM,2023,ARR,122,16R,15,20.4,19,17.1,19,18.05
LTFM,2023,ARR,122,17L,25,6.76,5,4.2,5,4.6
LTFM,2023,ARR,122,18,8,6.125,5,5,5,5
LTFM,2023,ARR,122,34L,61,21.049180327868854,17,14,17,15.5
LTFM,2023,ARR,122,35R,87,7.885057471264368,7,6,7,6.5
LTFM,2023,ARR,122,36,52,5.711538461538462,5,4,5,4.5
LTFM,2023,ARR,123,16R,19,19,16.6,13.599999999999998,15.7,14.649999999999999
LTFM,2023,ARR,123,17L,18,6.388888888888889,5.4,4,5,4.5
LTFM,2023,ARR,123,18,8,6.625,4.4,4,4.05,4.025
LTFM,2023,ARR,123,34L,58,21.448275862068964,17,15,16.549999999999997,15.774999999999999
LTFM,2023,ARR,123,35R,57,8.666666666666668,7,6,7,6.5
LTFM,2023,ARR,123,36,34,5.588235294117647,5,4,4,4
LTFM,2023,ARR,124,16R,21,19.333333333333332,18,14,16,15
LTFM,2023,ARR,124,17L,43,6.837209302325581,6,5,6,5.5
LTFM,2023,ARR,124,18,6,6.333333333333333,5,5,5,5
LTFM,2023,ARR,124,34L,72,21.944444444444443,18,15.55,17,16.275
LTFM,2023,ARR,124,35R,85,8.258823529411766,7,6,7,6.5
LTFM,2023,ARR,124,36,49,5.448979591836735,5,4,5,4.5
LTFM,2023,ARR,125,16R,26,20.23076923076923,18,15.25,17,16.125
LTFM,2023,ARR,125,17L,40,7.025,6,5.95,6,5.975
LTFM,2023,ARR,125,18,6,6,4,4,4,4
LTFM,2023,ARR,125,34L,67,22.134328358208954,19,16,18,17
LTFM,2023,ARR,125,35R,78,8.333333333333334,7,6,7,6.5
LTFM,2023,ARR,125,36,57,5.0701754385964914,4,4,4,4
LTFM,2023,ARR,126,16R,14,18.928571428571427,16.6,13.299999999999999,15.9,14.6
LTFM,2023,ARR,126,17L,41,6.853658536585366,6,5,6,5.5
LTFM,2023,ARR,126,18,7,4.714285714285714,4,4,4,4
LTFM,2023,ARR,126,34L,68,22.13235294117647,19,15,18,16.5
LTFM,2023,ARR,126,35R,86,8.604651162790699,7,6,7,6.5
