ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
LTFM,40NM,MT,16R,"(35,90]",3,13.953333333333333,13.838333333333335,13.915000000000001,13.876666666666669,NA,ARR
LTFM,40NM,MT,16R,"(180,325]",46,13.4,12.55,13.325,12.9375,NA,ARR
LTFM,40NM,MT,16R,"(325,360]",22,13.096666666666668,12.123333333333331,12.865833333333335,12.494583333333333,NA,ARR
LTFM,40NM,MT,17L,"(0,35]",3,13.13,13.120000000000001,13.126666666666667,13.123333333333335,NA,ARR
LTFM,40NM,MT,17L,"(35,90]",7,15.336666666666666,15.236666666666666,15.276666666666667,15.256666666666668,NA,ARR
LTFM,40NM,MT,17L,"(90,180]",2,21.436666666666667,21.234166666666667,21.36916666666667,21.30166666666667,NA,ARR
LTFM,40NM,MT,17L,"(180,325]",1,14.483333333333333,14.483333333333333,14.483333333333333,14.483333333333333,NA,ARR
LTFM,40NM,MT,18,"(35,90]",1,16.366666666666667,16.366666666666667,16.366666666666667,16.366666666666667,NA,ARR
LTFM,40NM,MT,34L,"(0,35]",98,24.086666666666666,22.578333333333333,23.83833333333333,23.208333333333332,NA,ARR
LTFM,40NM,MT,34L,"(90,180]",3,14.013333333333332,13.878333333333334,13.968333333333334,13.923333333333334,NA,ARR
LTFM,40NM,MT,34L,"(180,325]",80,15.843333333333332,14.599166666666667,15.714166666666667,15.156666666666666,NA,ARR
LTFM,40NM,MT,34L,"(325,360]",14,22.19,20.59,21.761666666666667,21.175833333333333,NA,ARR
LTFM,40NM,MT,35R,"(0,35]",34,24.546666666666667,23.914166666666667,24.3825,24.148333333333333,NA,ARR
LTFM,40NM,MT,35R,"(35,90]",1,20.366666666666667,20.366666666666667,20.366666666666667,20.366666666666667,NA,ARR
LTFM,40NM,MT,35R,"(90,180]",4,13.826666666666668,13.294166666666666,13.649166666666666,13.471666666666666,NA,ARR
LTFM,40NM,MT,35R,"(180,325]",8,15.653333333333334,14.999166666666667,15.431666666666667,15.215416666666666,NA,ARR
LTFM,40NM,MT,35R,"(325,360]",2,27.756666666666668,27.676666666666666,27.729999999999997,27.703333333333333,NA,ARR
LTFM,40NM,MT,36,"(0,35]",9,25.706666666666663,25.316666666666666,25.64666666666667,25.48166666666667,NA,ARR
LTFM,40NM,MT,36,"(90,180]",2,16.006666666666668,15.651666666666667,15.888333333333334,15.77,NA,ARR
LTFM,40NM,MT,36,"(180,325]",1,16,16,16,16,NA,ARR
LTFM,100NM,H,16R,NA,6,30.416666666666668,26.879166666666666,29.2375,28.058333333333334,"(0,35]",ARR
LTFM,100NM,H,16R,NA,512,25.6,23.959166666666665,25.194166666666668,24.576666666666668,"(35,90]",ARR
LTFM,100NM,H,16R,NA,1396,27.8,25.85,27.241666666666667,26.545833333333334,"(90,180]",ARR
LTFM,100NM,H,16R,NA,3771,22.966666666666665,21.533333333333335,22.6,22.06666666666667,"(180,325]",ARR
LTFM,100NM,H,16R,NA,513,25.463333333333335,22.03333333333333,24.663333333333334,23.348333333333333,"(325,360]",ARR
LTFM,100NM,H,17L,NA,1,33.05,33.05,33.05,33.05,"(0,35]",ARR
LTFM,100NM,H,17L,NA,1302,25.303333333333335,23.416666666666668,24.866666666666667,24.141666666666666,"(35,90]",ARR
LTFM,100NM,H,17L,NA,3298,27.873333333333335,25.714166666666664,27.283333333333335,26.49875,"(90,180]",ARR
LTFM,100NM,H,17L,NA,1402,22.8,21.266666666666666,22.35,21.808333333333334,"(180,325]",ARR
LTFM,100NM,H,17L,NA,542,25.653333333333332,21.86916666666667,24.509999999999998,23.18958333333333,"(325,360]",ARR
LTFM,100NM,H,17R,NA,1,36.36666666666667,36.36666666666667,36.36666666666667,36.36666666666667,"(35,90]",ARR
LTFM,100NM,H,18,NA,2,35.309999999999995,33.115,34.57833333333333,33.846666666666664,"(0,35]",ARR
LTFM,100NM,H,18,NA,353,25.09,23.423333333333332,24.443333333333335,23.933333333333334,"(35,90]",ARR
LTFM,100NM,H,18,NA,1031,27.35,25.533333333333335,26.891666666666666,26.2125,"(90,180]",ARR
LTFM,100NM,H,18,NA,119,23.24666666666667,21.756666666666668,22.689999999999998,22.223333333333333,"(180,325]",ARR
LTFM,100NM,H,18,NA,86,26.016666666666666,21.416666666666668,25.52916666666667,23.47291666666667,"(325,360]",ARR
LTFM,100NM,H,34L,NA,9,30.2,28.240000000000002,29.133333333333333,28.686666666666667,"(0,35]",ARR
LTFM,100NM,H,34L,NA,1396,27.033333333333335,24.8125,26.516666666666666,25.664583333333333,"(35,90]",ARR
LTFM,100NM,H,34L,NA,4836,24.066666666666666,22.6,23.666666666666668,23.133333333333333,"(90,180]",ARR
LTFM,100NM,H,34L,NA,11756,24.95,23.583333333333332,24.633333333333333,24.108333333333334,"(180,325]",ARR
LTFM,100NM,H,34L,NA,2041,30.75,28.383333333333333,30.083333333333332,29.233333333333334,"(325,360]",ARR
LTFM,100NM,H,35R,NA,8,33.04333333333334,32.170833333333334,32.990833333333335,32.58083333333333,"(0,35]",ARR
LTFM,100NM,H,35R,NA,2109,26.66,24.706666666666667,26.133333333333333,25.42,"(35,90]",ARR
LTFM,100NM,H,35R,NA,10986,24.016666666666666,22.35,23.55,22.950000000000003,"(90,180]",ARR
LTFM,100NM,H,35R,NA,3703,24.716666666666665,23.216666666666665,24.333333333333332,23.775,"(180,325]",ARR
LTFM,100NM,H,35R,NA,1749,31.293333333333337,28.756666666666668,30.766666666666666,29.761666666666667,"(325,360]",ARR
LTFM,100NM,H,36,NA,1,32.166666666666664,32.166666666666664,32.166666666666664,32.166666666666664,"(0,35]",ARR
LTFM,100NM,H,36,NA,824,26.153333333333336,24.205,25.583333333333332,24.894166666666663,"(35,90]",ARR
LTFM,100NM,H,36,NA,4960,23.816666666666666,22.25,23.366666666666667,22.808333333333334,"(90,180]",ARR
LTFM,100NM,H,36,NA,794,25.166666666666668,23.4,24.66583333333333,24.032916666666665,"(180,325]",ARR
LTFM,100NM,H,36,NA,608,32.28333333333333,29.872500000000002,31.5675,30.72,"(325,360]",ARR
LTFM,100NM,LJ,16R,NA,1,42.7,42.7,42.7,42.7,"(90,180]",ARR
LTFM,100NM,LJ,16R,NA,21,23.516666666666666,22.716666666666665,23.366666666666667,23.041666666666664,"(180,325]",ARR
LTFM,100NM,LJ,16R,NA,3,26.42,25.305,26.048333333333332,25.676666666666666,"(325,360]",ARR
LTFM,100NM,LJ,17L,NA,2,34.843333333333334,34.498333333333335,34.72833333333333,34.61333333333333,"(90,180]",ARR
LTFM,100NM,LJ,17L,NA,5,22.85333333333333,21.613333333333333,22.439999999999998,22.026666666666664,"(180,325]",ARR
LTFM,100NM,LJ,18,NA,1,29.9,29.9,29.9,29.9,"(35,90]",ARR
LTFM,100NM,LJ,34L,NA,1,27.983333333333334,27.983333333333334,27.983333333333334,27.983333333333334,"(90,180]",ARR
LTFM,100NM,LJ,34L,NA,87,26.44333333333333,25.009999999999998,25.861666666666665,25.43583333333333,"(180,325]",ARR
LTFM,100NM,LJ,34L,NA,9,31.32333333333333,28.993333333333332,30.596666666666664,29.794999999999998,"(325,360]",ARR
LTFM,100NM,LJ,35R,NA,12,25.413333333333334,23.360833333333332,25.1325,24.246666666666666,"(90,180]",ARR
LTFM,100NM,LJ,35R,NA,12,27.773333333333333,25.200833333333332,27.473333333333333,26.337083333333332,"(180,325]",ARR
LTFM,100NM,LJ,35R,NA,1,38.85,38.85,38.85,38.85,"(325,360]",ARR
LTFM,100NM,LJ,36,NA,2,33.68,32.9575,33.439166666666665,33.19833333333334,"(35,90]",ARR
LTFM,100NM,LJ,36,NA,5,24.133333333333336,23.683333333333334,23.983333333333334,23.833333333333336,"(90,180]",ARR
LTFM,100NM,LJ,36,NA,2,29.17,28.63,28.99,28.81,"(180,325]",ARR
LTFM,100NM,LP,16R,NA,1,38.333333333333336,38.333333333333336,38.333333333333336,38.333333333333336,"(180,325]",ARR
LTFM,100NM,LT,16R,NA,1,34.93333333333333,34.93333333333333,34.93333333333333,34.93333333333333,"(35,90]",ARR
LTFM,100NM,LT,16R,NA,1,27.616666666666667,27.616666666666667,27.616666666666667,27.616666666666667,"(180,325]",ARR
LTFM,100NM,LT,17L,NA,1,31.516666666666666,31.516666666666666,31.516666666666666,31.516666666666666,"(35,90]",ARR
LTFM,100NM,LT,17L,NA,1,33.68333333333333,33.68333333333333,33.68333333333333,33.68333333333333,"(90,180]",ARR
LTFM,100NM,LT,18,NA,1,38.35,38.35,38.35,38.35,"(90,180]",ARR
LTFM,100NM,LT,34L,NA,4,35.48,34.0325,34.9975,34.515,"(35,90]",ARR
LTFM,100NM,LT,34L,NA,5,26.223333333333336,26.093333333333334,26.18,26.136666666666667,"(180,325]",ARR
LTFM,100NM,LT,35R,NA,3,34.47333333333333,32.94333333333333,33.96333333333333,33.45333333333333,"(35,90]",ARR
LTFM,100NM,LT,35R,NA,3,31.71333333333333,29.678333333333335,31.034999999999997,30.356666666666666,"(90,180]",ARR
LTFM,100NM,LT,35R,NA,1,29.566666666666666,29.566666666666666,29.566666666666666,29.566666666666666,"(180,325]",ARR
LTFM,100NM,LT,35R,NA,1,41.15,41.15,41.15,41.15,"(325,360]",ARR
LTFM,100NM,LT,36,NA,1,38.8,38.8,38.8,38.8,"(35,90]",ARR
LTFM,100NM,LT,36,NA,2,34.20666666666666,32.72666666666667,33.71333333333333,33.22,"(90,180]",ARR
LTFM,100NM,LT,36,NA,1,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,"(180,325]",ARR
LTFM,100NM,MJ,16R,NA,62,25.973333333333333,20.142500000000002,25.009166666666665,22.575833333333335,"(0,35]",ARR
LTFM,100NM,MJ,16R,NA,1380,25.466666666666665,23.4325,25.0475,24.240000000000002,"(35,90]",ARR
LTFM,100NM,MJ,16R,NA,2494,27.733333333333334,25.633333333333333,27.166666666666668,26.4,"(90,180]",ARR
LTFM,100NM,MJ,16R,NA,10078,23.55,21.933333333333334,23.1,22.516666666666666,"(180,325]",ARR
LTFM,100NM,MJ,16R,NA,1632,26.503333333333334,23.360833333333332,25.8,24.580416666666665,"(325,360]",ARR
LTFM,100NM,MJ,17L,NA,49,28.810000000000002,25.736666666666665,28.26,26.998333333333335,"(0,35]",ARR
LTFM,100NM,MJ,17L,NA,2930,25.383333333333333,23.116666666666667,24.85,23.983333333333334,"(35,90]",ARR
LTFM,100NM,MJ,17L,NA,10979,28.05,25.833333333333332,27.466666666666665,26.65,"(90,180]",ARR
LTFM,100NM,MJ,17L,NA,2634,23.583333333333332,21.566666666666666,23.033333333333335,22.3,"(180,325]",ARR
LTFM,100NM,MJ,17L,NA,1755,26.916666666666668,23.328333333333333,25.983333333333334,24.655833333333334,"(325,360]",ARR
LTFM,100NM,MJ,18,NA,11,26.533333333333335,23.525,26.508333333333333,25.016666666666666,"(0,35]",ARR
LTFM,100NM,MJ,18,NA,664,25.186666666666667,23.285833333333333,24.61333333333333,23.94958333333333,"(35,90]",ARR
LTFM,100NM,MJ,18,NA,2764,27.293333333333337,25.233333333333334,26.774166666666666,26.00375,"(90,180]",ARR
LTFM,100NM,MJ,18,NA,375,24.323333333333334,21.895,23.601666666666667,22.748333333333335,"(180,325]",ARR
LTFM,100NM,MJ,18,NA,356,26.25,22.90833333333333,25.40833333333333,24.15833333333333,"(325,360]",ARR
LTFM,100NM,MJ,34L,NA,192,30.833333333333336,28.240000000000002,30.3825,29.31125,"(0,35]",ARR
LTFM,100NM,MJ,34L,NA,3549,27.01,24.616666666666667,26.4,25.508333333333333,"(35,90]",ARR
LTFM,100NM,MJ,34L,NA,8926,24.1,22.416666666666668,23.683333333333334,23.05,"(90,180]",ARR
LTFM,100NM,MJ,34L,NA,32582,24.983333333333334,23.5,24.6,24.05,"(180,325]",ARR
LTFM,100NM,MJ,34L,NA,5076,30.883333333333333,28.9,30.320833333333333,29.610416666666666,"(325,360]",ARR
LTFM,100NM,MJ,34R,NA,1,25.683333333333334,25.683333333333334,25.683333333333334,25.683333333333334,"(90,180]",ARR
LTFM,100NM,MJ,35R,NA,122,31.150000000000002,26.64166666666667,30.645833333333332,28.64375,"(0,35]",ARR
LTFM,100NM,MJ,35R,NA,6026,26.55,24.066666666666666,26,25.03333333333333,"(35,90]",ARR
LTFM,100NM,MJ,35R,NA,36507,24.116666666666667,22.55,23.683333333333334,23.116666666666667,"(90,180]",ARR
LTFM,100NM,MJ,35R,NA,7660,24.633333333333333,22.8825,24.183333333333334,23.532916666666665,"(180,325]",ARR
LTFM,100NM,MJ,35R,NA,4602,31.833333333333332,29.716666666666665,31.316666666666666,30.516666666666666,"(325,360]",ARR
LTFM,100NM,MJ,36,NA,49,30.21333333333333,28.363333333333333,29.61,28.986666666666665,"(0,35]",ARR
LTFM,100NM,MJ,36,NA,1945,26.55,24.066666666666666,26,25.03333333333333,"(35,90]",ARR
LTFM,100NM,MJ,36,NA,15344,23.95,22.333333333333332,23.516666666666666,22.924999999999997,"(90,180]",ARR
LTFM,100NM,MJ,36,NA,2315,25.033333333333335,22.966666666666665,24.483333333333334,23.725,"(180,325]",ARR
LTFM,100NM,MJ,36,NA,2266,32.06666666666667,29.683333333333334,31.55,30.616666666666667,"(325,360]",ARR
LTFM,100NM,MT,16R,NA,1,29.65,29.65,29.65,29.65,"(0,35]",ARR
LTFM,100NM,MT,16R,NA,32,27.14333333333333,25.14,26.701666666666668,25.920833333333334,"(180,325]",ARR
LTFM,100NM,MT,16R,NA,38,31.11,28.314166666666665,30.134166666666665,29.224166666666665,"(325,360]",ARR
LTFM,100NM,MT,17L,NA,1,37.5,37.5,37.5,37.5,"(0,35]",ARR
LTFM,100NM,MT,17L,NA,2,39.03333333333333,38.99583333333333,39.020833333333336,39.00833333333333,"(90,180]",ARR
LTFM,100NM,MT,17L,NA,1,28.35,28.35,28.35,28.35,"(180,325]",ARR
LTFM,100NM,MT,17L,NA,9,29.07,27.73,28.19,27.96,"(325,360]",ARR
LTFM,100NM,MT,18,NA,1,39.833333333333336,39.833333333333336,39.833333333333336,39.833333333333336,"(325,360]",ARR
LTFM,100NM,MT,34L,NA,8,37.629999999999995,36.192499999999995,37.44333333333333,36.81791666666666,"(0,35]",ARR
LTFM,100NM,MT,34L,NA,2,30.083333333333332,30.020833333333336,30.0625,30.041666666666668,"(90,180]",ARR
LTFM,100NM,MT,34L,NA,74,30.94,28.582500000000003,30.59916666666667,29.590833333333336,"(180,325]",ARR
LTFM,100NM,MT,34L,NA,111,37.916666666666664,35.61666666666667,37.291666666666664,36.454166666666666,"(325,360]",ARR
LTFM,100NM,MT,35R,NA,1,30.15,30.15,30.15,30.15,"(35,90]",ARR
LTFM,100NM,MT,35R,NA,2,27.976666666666667,27.41916666666667,27.790833333333335,27.605000000000004,"(90,180]",ARR
LTFM,100NM,MT,35R,NA,8,28.683333333333334,27.65,27.77916666666666,27.71458333333333,"(180,325]",ARR
LTFM,100NM,MT,35R,NA,38,38.59,37.28666666666666,38.026666666666664,37.656666666666666,"(325,360]",ARR
LTFM,100NM,MT,36,NA,1,35.95,35.95,35.95,35.95,"(90,180]",ARR
LTFM,100NM,MT,36,NA,11,39.35,39.05833333333334,39.35,39.204166666666666,"(325,360]",ARR
