ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
EGLL,2023,DEP,334,27L,474,23.177215189873422,19,16,18,17
EGLL,2023,DEP,334,27R,482,20.92116182572614,17,14,16,15
EGLL,2023,DEP,335,09L,5,21.4,18.2,15.799999999999999,17.4,16.599999999999998
EGLL,2023,DEP,335,09R,408,23.13480392156863,18,15,17,16
EGLL,2023,DEP,335,27L,479,23.632567849686854,19,16,18,17
EGLL,2023,DEP,335,27R,531,22.766478342749526,19,16,18,17
EGLL,2023,DEP,336,09L,3,21.333333333333332,18.6,15.9,17.700000000000003,16.8
EGLL,2023,DEP,336,09R,353,23.342776203966004,19,16,19,17.5
EGLL,2023,DEP,336,27L,410,23.38780487804878,19,16,18,17
EGLL,2023,DEP,336,27R,466,20.87124463519313,17,14,16,15
EGLL,2023,DEP,340,09L,3,22,18.799999999999997,18.200000000000003,18.6,18.400000000000002
EGLL,2023,DEP,340,09R,409,24.44009779951101,20,17,19,18
EGLL,2023,DEP,340,27L,484,24.338842975206614,20,18,20,19
EGLL,2023,DEP,340,27R,514,24.330739299610894,20,18,19,18.5
EGLL,2023,DEP,340L,09R,2,21,19.8,19.200000000000003,19.6,19.400000000000002
EGLL,2023,DEP,340L,27L,3,21.333333333333332,18.4,16.6,17.8,17.200000000000003
EGLL,2023,DEP,340L,27R,1,15,15,15,15,15
EGLL,2023,DEP,340R,27L,1,13,13,13,13,13
EGLL,2023,DEP,340R,27R,1,20,20,20,20,20
EGLL,2023,DEP,342,09L,9,26,18.6,16.8,18.2,17.5
EGLL,2023,DEP,342,09R,426,22.94600938967136,19,16.25,18,17.125
EGLL,2023,DEP,342,27L,492,23.184959349593495,19,17,19,18
EGLL,2023,DEP,342,27R,513,22.79142300194932,19,16,18,17
EGLL,2023,DEP,351,09R,189,24.915343915343918,19,16,19,17.5
EGLL,2023,DEP,351,27L,251,23.442231075697215,19,16,18,17
EGLL,2023,DEP,351,27R,226,20.83628318584071,16,13,15,14
EGLL,2023,DEP,353,09R,96,25.65625,20,16.75,20,18.375
EGLL,2023,DEP,353,27L,125,23.4,19,16.2,18,17.1
EGLL,2023,DEP,353,27R,120,21.6,16,13,15,14
EGLL,2023,DEP,355,09L,1,21,21,21,21,21
EGLL,2023,DEP,355,09R,145,22.917241379310347,17.8,15,17,16
EGLL,2023,DEP,355,27L,206,21.800970873786408,17,15,16,15.5
EGLL,2023,DEP,355,27R,214,19.257009345794394,14,12,13,12.5
EGLL,2023,DEP,357,09R,54,24.90740740740741,21,17.65,20,18.825
EGLL,2023,DEP,357,27L,90,21.966666666666665,18,16,17,16.5
EGLL,2023,DEP,357,27R,73,20.835616438356166,17,15.6,16,15.8
EGLL,2023,DEP,357L,09R,16,21.375,17,14.75,16.25,15.5
EGLL,2023,DEP,357L,27L,17,22.529411764705884,15.2,13.8,15,14.4
EGLL,2023,DEP,357L,27R,26,21.846153846153847,15,11.25,13.5,12.375
EGLL,2023,DEP,357R,09R,10,24.2,20,14.35,17.75,16.05
EGLL,2023,DEP,357R,27L,11,21.636363636363637,17,12.5,15.5,14
EGLL,2023,DEP,357R,27R,19,18.263157894736842,13.6,10.799999999999999,12.7,11.75
EGLL,2023,DEP,363,09R,44,23,19,16.15,18.450000000000003,17.3
EGLL,2023,DEP,363,27L,53,22.18867924528302,18,15,17.8,16.4
EGLL,2023,DEP,363,27R,52,23,18,15.55,17.65,16.6
EGLL,2023,DEP,364,09R,40,24.1,18,14.950000000000001,17.85,16.400000000000002
EGLL,2023,DEP,364,27L,45,23.644444444444446,18.8,17,18,17.5
EGLL,2023,DEP,364,27R,68,22.911764705882355,18.4,17,18,17.5
EGLL,2023,DEP,365,09L,1,37,37,37,37,37
EGLL,2023,DEP,365,09R,40,22.925,18,15,18,16.5
EGLL,2023,DEP,365,27L,42,22.452380952380953,19,16.05,18.15,17.1
EGLL,2023,DEP,365,27R,61,24.049180327868854,20,17,19,18
EGLL,2023,DEP,401,09L,1,32,32,32,32,32
EGLL,2023,DEP,401,09R,492,21.414634146341463,16,12,15,13.5
EGLL,2023,DEP,401,27L,592,19.22804054054054,15,12,14,13
EGLL,2023,DEP,401,27R,601,23.938435940099836,19,16,18,17
EGLL,2023,DEP,402,09L,5,32,26.8,26.2,26.6,26.4
EGLL,2023,DEP,402,09R,338,22.48224852071006,18,13.850000000000001,17,15.425
EGLL,2023,DEP,402,27L,443,21.047404063205416,17,13,16,14.5
EGLL,2023,DEP,402,27R,476,26.01050420168067,22,17,21,19
EGLL,2023,DEP,403,09L,20,29.8,24.6,21,23,22
EGLL,2023,DEP,403,09R,433,22.168591224018478,18,14,17,15.5
EGLL,2023,DEP,403,27L,550,20.15090909090909,16,13,15,14
EGLL,2023,DEP,403,27R,569,24.8365553602812,20,16,19,17.5
