ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDM,40NM,LT,08R,"(150,220]",20,13.45,13.083333333333334,13.25,13.166666666666668,NA,DEP
EDDM,40NM,LT,08R,"(220,360]",19,15.53,14.538333333333332,15.39,14.964166666666667,NA,DEP
EDDM,40NM,LT,26L,"(0,75]",2,15.63,15.057500000000001,15.439166666666667,15.248333333333335,NA,DEP
EDDM,40NM,LT,26L,"(75,150]",14,15.66,14.479166666666668,15.601666666666667,15.040416666666667,NA,DEP
EDDM,40NM,LT,26L,"(150,220]",27,13.78,11.798333333333332,13.103333333333335,12.450833333333334,NA,DEP
EDDM,40NM,LT,26L,"(220,360]",39,14.483333333333334,13.283333333333333,14.176666666666668,13.73,NA,DEP
EDDM,40NM,LT,26R,"(0,75]",12,14.373333333333335,13.2725,14.173333333333336,13.722916666666668,NA,DEP
EDDM,40NM,LT,26R,"(150,220]",1,18.283333333333335,18.283333333333335,18.283333333333335,18.283333333333335,NA,DEP
EDDM,40NM,LT,26R,"(220,360]",69,13.993333333333334,12.253333333333334,13.48,12.866666666666667,NA,DEP
EDDM,40NM,MJ,08L,"(0,75]",3903,8.3,7.916666666666667,8.216666666666667,8.066666666666666,NA,DEP
EDDM,40NM,MJ,08L,"(75,150]",459,8.333333333333334,7.933333333333334,8.216666666666667,8.075,NA,DEP
EDDM,40NM,MJ,08L,"(150,220]",294,9.583333333333334,9.094166666666666,9.515833333333335,9.305,NA,DEP
EDDM,40NM,MJ,08L,"(220,360]",16411,8.716666666666667,8.35,8.633333333333333,8.491666666666667,NA,DEP
EDDM,40NM,MJ,08R,"(0,75]",856,8.716666666666667,8.341666666666665,8.633333333333333,8.487499999999999,NA,DEP
EDDM,40NM,MJ,08R,"(75,150]",9444,8.45,8.033333333333333,8.35,8.191666666666666,NA,DEP
EDDM,40NM,MJ,08R,"(150,220]",7880,9.366666666666667,8.95,9.266666666666667,9.108333333333334,NA,DEP
EDDM,40NM,MJ,08R,"(220,360]",5356,11.033333333333333,10.116666666666667,10.85,10.483333333333334,NA,DEP
EDDM,40NM,MJ,26L,"(0,75]",1783,10.190000000000001,9.568333333333333,10.033333333333333,9.800833333333333,NA,DEP
EDDM,40NM,MJ,26L,"(75,150]",17147,8.85,8.383333333333333,8.733333333333333,8.558333333333334,NA,DEP
EDDM,40NM,MJ,26L,"(150,220]",14283,8.6,8.2,8.5,8.35,NA,DEP
EDDM,40NM,MJ,26L,"(220,360]",12799,8.483333333333333,8.083333333333334,8.4,8.241666666666667,NA,DEP
EDDM,40NM,MJ,26R,"(0,75]",6883,9.216666666666667,8.8,9.116666666666667,8.958333333333334,NA,DEP
EDDM,40NM,MJ,26R,"(75,150]",267,9.086666666666668,8.533333333333333,8.933333333333334,8.733333333333334,NA,DEP
EDDM,40NM,MJ,26R,"(150,220]",113,9.006666666666668,8.586666666666666,8.863333333333333,8.725,NA,DEP
EDDM,40NM,MJ,26R,"(220,360]",28681,8.716666666666667,8.333333333333334,8.633333333333333,8.483333333333334,NA,DEP
EDDM,40NM,MT,08L,"(0,75]",3,10.803333333333335,10.413333333333334,10.673333333333332,10.543333333333333,NA,DEP
EDDM,40NM,MT,08L,"(75,150]",14,10.32,10.170833333333334,10.2475,10.209166666666668,NA,DEP
EDDM,40NM,MT,08L,"(220,360]",333,11.323333333333334,10.783333333333333,11.18,10.981666666666666,NA,DEP
EDDM,40NM,MT,08R,"(0,75]",2,18.746666666666666,18.674166666666665,18.7225,18.69833333333333,NA,DEP
EDDM,40NM,MT,08R,"(75,150]",400,10.396666666666668,9.933333333333334,10.283333333333333,10.108333333333334,NA,DEP
EDDM,40NM,MT,08R,"(150,220]",5,12.270000000000001,12.23,12.256666666666668,12.243333333333334,NA,DEP
EDDM,40NM,MT,08R,"(220,360]",4,12.586666666666666,11.784166666666668,12.319166666666668,12.051666666666668,NA,DEP
EDDM,40NM,MT,26L,"(0,75]",2,13.059999999999999,11.602500000000001,12.574166666666667,12.088333333333335,NA,DEP
EDDM,40NM,MT,26L,"(75,150]",738,10.333333333333334,9.880833333333333,10.233333333333333,10.057083333333333,NA,DEP
EDDM,40NM,MT,26L,"(150,220]",71,10.4,9.875,10.283333333333333,10.079166666666666,NA,DEP
EDDM,40NM,MT,26L,"(220,360]",256,10.833333333333334,10.158333333333333,10.720833333333333,10.439583333333333,NA,DEP
EDDM,40NM,MT,26R,"(0,75]",8,10.996666666666666,10.410833333333334,10.664166666666667,10.537500000000001,NA,DEP
EDDM,40NM,MT,26R,"(75,150]",2,11.313333333333333,11.290833333333333,11.305833333333332,11.298333333333332,NA,DEP
EDDM,40NM,MT,26R,"(220,360]",330,11.313333333333333,10.581666666666667,11.128333333333334,10.855,NA,DEP
EDDM,100NM,H,08L,NA,14,16.683333333333334,16.233333333333334,16.328333333333333,16.280833333333334,"(0,75]",DEP
EDDM,100NM,H,08L,NA,163,16.59,16.008333333333333,16.493333333333332,16.250833333333333,"(75,150]",DEP
EDDM,100NM,H,08L,NA,7,18.376666666666665,18.123333333333335,18.30333333333333,18.21333333333333,"(150,220]",DEP
EDDM,100NM,H,08L,NA,2563,17.116666666666667,16.45,16.955,16.7025,"(220,360]",DEP
EDDM,100NM,H,08R,NA,101,17.233333333333334,16.616666666666667,17.066666666666666,16.84166666666667,"(0,75]",DEP
EDDM,100NM,H,08R,NA,1966,16.583333333333332,16.1,16.45,16.275,"(75,150]",DEP
EDDM,100NM,H,08R,NA,56,18.116666666666667,17.516666666666666,17.82916666666667,17.672916666666666,"(150,220]",DEP
EDDM,100NM,H,08R,NA,285,17.883333333333333,17.02,17.696666666666665,17.358333333333334,"(220,360]",DEP
EDDM,100NM,H,26L,NA,181,18.366666666666667,17.716666666666665,18.133333333333333,17.924999999999997,"(0,75]",DEP
EDDM,100NM,H,26L,NA,3875,17.083333333333332,16.266666666666666,16.9,16.583333333333332,"(75,150]",DEP
EDDM,100NM,H,26L,NA,170,17.043333333333333,16.2575,16.816666666666666,16.537083333333335,"(150,220]",DEP
EDDM,100NM,H,26L,NA,749,17.043333333333333,16.303333333333335,16.87,16.586666666666666,"(220,360]",DEP
EDDM,100NM,H,26R,NA,50,17.466666666666665,17.005833333333335,17.34,17.172916666666666,"(0,75]",DEP
EDDM,100NM,H,26R,NA,217,17.236666666666668,16.37,17.033333333333335,16.701666666666668,"(75,150]",DEP
EDDM,100NM,H,26R,NA,1,17.983333333333334,17.983333333333334,17.983333333333334,17.983333333333334,"(150,220]",DEP
EDDM,100NM,H,26R,NA,4448,17.133333333333333,16.45,16.966666666666665,16.708333333333332,"(220,360]",DEP
EDDM,100NM,HEL,26L,NA,2,58.21333333333333,57.26583333333333,57.8975,57.58166666666666,"(220,360]",DEP
EDDM,100NM,LJ,08L,NA,49,18.496666666666666,17.046666666666667,17.986666666666665,17.516666666666666,"(0,75]",DEP
EDDM,100NM,LJ,08L,NA,7,17.686666666666664,17.18166666666667,17.211666666666666,17.196666666666665,"(75,150]",DEP
EDDM,100NM,LJ,08L,NA,3,22.18,22.120000000000005,22.160000000000004,22.140000000000004,"(150,220]",DEP
EDDM,100NM,LJ,08L,NA,243,19.306666666666665,18.243333333333336,19.02,18.631666666666668,"(220,360]",DEP
EDDM,100NM,LJ,08R,NA,5,18.386666666666667,17.89666666666667,18.223333333333336,18.060000000000002,"(0,75]",DEP
EDDM,100NM,LJ,08R,NA,71,19.05,17.875,18.691666666666666,18.28333333333333,"(75,150]",DEP
EDDM,100NM,LJ,08R,NA,177,19.92,18.563333333333336,19.583333333333332,19.073333333333334,"(150,220]",DEP
EDDM,100NM,LJ,08R,NA,76,21.866666666666667,19.475,21.25,20.3625,"(220,360]",DEP
EDDM,100NM,LJ,26L,NA,17,20.876666666666665,19.773333333333333,20.456666666666667,20.115000000000002,"(0,75]",DEP
EDDM,100NM,LJ,26L,NA,127,19.073333333333334,17.053333333333335,18.365,17.70916666666667,"(75,150]",DEP
EDDM,100NM,LJ,26L,NA,258,19.406666666666666,18.04,19.183333333333334,18.611666666666665,"(150,220]",DEP
EDDM,100NM,LJ,26L,NA,161,19.683333333333334,17.933333333333334,19.35,18.641666666666666,"(220,360]",DEP
