ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,DEP,H41G4,35L,1,15,15,15,15,15
LTFM,2023,DEP,H41K1,35L,1,9,9,9,9,9
LTFM,2023,DEP,H41K1,36,1,20,20,20,20,20
LTFM,2023,DEP,H41K3,36,1,6,6,6,6,6
LTFM,2023,DEP,H41L,17R,4,14,11.4,9.6,10.8,10.2
LTFM,2023,DEP,H41L,18,22,12.454545454545455,8.2,7.05,8,7.525
LTFM,2023,DEP,H41L,34L,2,29,23.599999999999998,20.900000000000002,22.699999999999996,21.799999999999997
LTFM,2023,DEP,H41L,35L,39,13.512820512820513,9,7,8.7,7.85
LTFM,2023,DEP,H41L,35R,1,11,11,11,11,11
LTFM,2023,DEP,H41L,36,112,10.017857142857144,7,5,6,5.5
LTFM,2023,DEP,H41R,17L,1,9,9,9,9,9
LTFM,2023,DEP,H41R,17R,9,20,10.200000000000001,7.800000000000001,9.4,8.600000000000001
LTFM,2023,DEP,H41R,18,20,9.35,6.800000000000001,5.95,6,5.975
LTFM,2023,DEP,H41R,34L,1,17,17,17,17,17
LTFM,2023,DEP,H41R,35L,36,13.666666666666666,10,6.75,9.25,8
LTFM,2023,DEP,H41R,35R,5,13,8.2,5.8,7.4,6.6
LTFM,2023,DEP,H41R,36,103,8.805825242718445,6,4.1000000000000005,5.299999999999997,4.699999999999999
LTFM,2023,DEP,H43G1,36,1,4,4,4,4,4
LTFM,2023,DEP,H43G2,36,1,27,27,27,27,27
LTFM,2023,DEP,H43L,16R,2,70,52.6,43.9,49.69999999999999,46.8
LTFM,2023,DEP,H43L,17R,5,19,12.6,11.4,12.2,11.8
LTFM,2023,DEP,H43L,18,16,10.0625,6,5,6,5.5
LTFM,2023,DEP,H43L,34L,1,31,31,31,31,31
LTFM,2023,DEP,H43L,35L,37,12.135135135135135,8,7,8,7.5
LTFM,2023,DEP,H43L,35R,2,7.5,7.2,7.05,7.15,7.1
LTFM,2023,DEP,H43L,36,106,9.61320754716981,6,5,6,5.5
LTFM,2023,DEP,H43R,16R,1,57,57,57,57,57
LTFM,2023,DEP,H43R,17R,5,18.4,10.6,9.399999999999999,10.200000000000001,9.8
LTFM,2023,DEP,H43R,18,11,13.454545454545455,7,6.5,7,6.75
LTFM,2023,DEP,H43R,35L,22,14.727272727272727,10.2,7.1,9.15,8.125
LTFM,2023,DEP,H43R,35R,3,10,9.2,8.3,8.9,8.600000000000001
LTFM,2023,DEP,H43R,36,84,10.202380952380953,7,6,7,6.5
LTFM,2023,DEP,H44G1,36,1,11,11,11,11,11
LTFM,2023,DEP,H44G2,36,1,12,12,12,12,12
LTFM,2023,DEP,H44G3,35L,1,11,11,11,11,11
LTFM,2023,DEP,H44G4,36,1,16,16,16,16,16
LTFM,2023,DEP,H44L,17R,7,25.285714285714285,15.400000000000002,11.9,13.7,12.8
LTFM,2023,DEP,H44L,18,22,7.7727272727272725,5.4,5,5,5
LTFM,2023,DEP,H44L,34R,1,20,20,20,20,20
LTFM,2023,DEP,H44L,35L,22,16.045454545454547,9,7.05,9,8.025
LTFM,2023,DEP,H44L,35R,2,10,10,10,10,10
LTFM,2023,DEP,H44L,36,82,9.670731707317072,6,5,6,5.5
LTFM,2023,DEP,H44R,17R,9,24.555555555555557,14.4,10.8,12.8,11.8
LTFM,2023,DEP,H44R,18,15,8.8,6,4.7,6,5.35
