ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDF,40NM,MT,18,"(265,360]",95,15.366666666666667,14.285,15.036666666666667,14.660833333333333,NA,DEP
EDDF,40NM,MT,25C,"(0,210]",10,11.106666666666667,9.095833333333333,10.671666666666667,9.88375,NA,DEP
EDDF,40NM,MT,25C,"(210,265]",5,13.940000000000001,13.61,13.83,13.719999999999999,NA,DEP
EDDF,40NM,MT,25C,"(265,360]",15,14.19,13.68,14.038333333333334,13.859166666666667,NA,DEP
EDDF,40NM,MT,25L,"(0,210]",6,15.7,12.0125,14.470833333333331,13.241666666666665,NA,DEP
EDDF,40NM,MT,25L,"(210,265]",12,13.31,13.155,13.243333333333334,13.199166666666667,NA,DEP
EDDF,40NM,MT,25L,"(265,360]",45,13.95,13.26,13.723333333333333,13.491666666666667,NA,DEP
EDDF,100NM,H,07C,NA,4183,16.3,15.616666666666667,16.116666666666667,15.866666666666667,"(0,210]",DEP
EDDF,100NM,H,07C,NA,181,19.2,18.366666666666667,19,18.683333333333334,"(210,265]",DEP
EDDF,100NM,H,07C,NA,5840,18.2,17.45,18,17.725,"(265,360]",DEP
EDDF,100NM,H,07R,NA,265,16.416666666666668,15.743333333333334,16.223333333333333,15.983333333333334,"(0,210]",DEP
EDDF,100NM,H,07R,NA,4,19.330000000000002,18.669999999999998,19.11,18.89,"(210,265]",DEP
EDDF,100NM,H,07R,NA,52,18.203333333333333,17.535,18.0775,17.80625,"(265,360]",DEP
EDDF,100NM,H,18,NA,18950,15.783333333333333,15.116666666666667,15.616666666666667,15.366666666666667,"(0,210]",DEP
EDDF,100NM,H,18,NA,3020,17.766666666666666,16.84916666666667,17.516666666666666,17.182916666666667,"(210,265]",DEP
EDDF,100NM,H,18,NA,848,18.283333333333335,17.678333333333335,18.15,17.914166666666667,"(265,360]",DEP
EDDF,100NM,H,25C,NA,3405,17.3,16.3,17.083333333333332,16.691666666666666,"(0,210]",DEP
EDDF,100NM,H,25C,NA,120,17.96,17.215833333333332,17.85,17.532916666666665,"(210,265]",DEP
EDDF,100NM,H,25C,NA,11261,17.7,16.783333333333335,17.416666666666668,17.1,"(265,360]",DEP
EDDF,100NM,H,25L,NA,320,16.3,15.413333333333332,16.130833333333335,15.772083333333335,"(0,210]",DEP
EDDF,100NM,H,25L,NA,4,17.78666666666667,17.50916666666667,17.694166666666668,17.601666666666667,"(210,265]",DEP
EDDF,100NM,H,25L,NA,74,17.89666666666667,17.088333333333335,17.615833333333335,17.352083333333333,"(265,360]",DEP
EDDF,100NM,H,NA,NA,1,19.966666666666665,19.966666666666665,19.966666666666665,19.966666666666665,"(265,360]",DEP
EDDF,100NM,LJ,07C,NA,49,18.006666666666668,16.9,17.59,17.244999999999997,"(0,210]",DEP
EDDF,100NM,LJ,07C,NA,2,20.39333333333333,19.348333333333336,20.044999999999998,19.696666666666665,"(210,265]",DEP
EDDF,100NM,LJ,07C,NA,27,20.03333333333333,18.44,19.596666666666668,19.018333333333334,"(265,360]",DEP
EDDF,100NM,LJ,07R,NA,45,17.840000000000003,17.07,17.656666666666666,17.363333333333333,"(0,210]",DEP
EDDF,100NM,LJ,07R,NA,25,18.426666666666666,16.996666666666666,18.253333333333334,17.625,"(265,360]",DEP
EDDF,100NM,LJ,18,NA,551,17.383333333333333,15.983333333333333,16.958333333333332,16.47083333333333,"(0,210]",DEP
EDDF,100NM,LJ,18,NA,59,19.57,18.005,19.355,18.68,"(210,265]",DEP
EDDF,100NM,LJ,18,NA,94,21.013333333333335,19.949166666666667,20.683333333333334,20.31625,"(265,360]",DEP
EDDF,100NM,LJ,25C,NA,54,19.993333333333332,18.629166666666663,19.261666666666667,18.945416666666667,"(0,210]",DEP
EDDF,100NM,LJ,25C,NA,1,21,21,21,21,"(210,265]",DEP
EDDF,100NM,LJ,25C,NA,36,21.05,19.891666666666666,20.954166666666666,20.422916666666666,"(265,360]",DEP
EDDF,100NM,LJ,25L,NA,35,20.266666666666666,19.175,20.191666666666666,19.683333333333334,"(0,210]",DEP
EDDF,100NM,LJ,25L,NA,15,20.61,19.15,20.17833333333333,19.664166666666667,"(265,360]",DEP
