ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EHAM,40NM,MJ,04,"(150,250]",244,9.67,7.835833333333333,9.057500000000001,8.446666666666667,NA,ARR
EHAM,40NM,MJ,04,"(250,360]",136,12.316666666666666,10.858333333333334,12.05,11.454166666666667,NA,ARR
EHAM,40NM,MJ,06,"(0,150]",10654,15.516666666666667,14.183333333333334,15.183333333333334,14.683333333333334,NA,ARR
EHAM,40NM,MJ,06,"(150,250]",13612,10.416666666666666,9.85,10.283333333333333,10.066666666666666,NA,ARR
EHAM,40NM,MJ,06,"(250,360]",12119,11.583333333333334,10.716666666666667,11.333333333333334,11.025,NA,ARR
EHAM,40NM,MJ,18C,"(0,150]",14514,12.95,11.666666666666666,12.65,12.158333333333333,NA,ARR
EHAM,40NM,MJ,18C,"(150,250]",3747,15.75,14.271666666666668,15.365,14.818333333333335,NA,ARR
EHAM,40NM,MJ,18C,"(250,360]",2248,11.8,10.939166666666667,11.55,11.244583333333335,NA,ARR
EHAM,40NM,MJ,18L,"(0,150]",2,-9.15,-9.3875,-9.229166666666666,-9.308333333333334,NA,ARR
EHAM,40NM,MJ,18R,"(0,150]",21419,12.616666666666667,11.45,12.366666666666667,11.908333333333333,NA,ARR
EHAM,40NM,MJ,18R,"(150,250]",23464,14.85,13.716666666666667,14.583333333333334,14.15,NA,ARR
EHAM,40NM,MJ,18R,"(250,360]",23797,11.466666666666667,10.6,11.25,10.925,NA,ARR
EHAM,40NM,MJ,22,"(0,150]",4979,11.433333333333334,10.683333333333334,11.233333333333333,10.958333333333332,NA,ARR
EHAM,40NM,MJ,22,"(150,250]",1904,15.866666666666667,14.819166666666668,15.65,15.234583333333333,NA,ARR
EHAM,40NM,MJ,22,"(250,360]",994,14.083333333333334,13.105,13.85,13.4775,NA,ARR
EHAM,40NM,MJ,24,"(0,150]",723,11.266666666666667,10.666666666666666,11.1,10.883333333333333,NA,ARR
EHAM,40NM,MJ,24,"(150,250]",164,15.706666666666667,13.824166666666667,15.455833333333333,14.64,NA,ARR
EHAM,40NM,MJ,24,"(250,360]",82,15.793333333333333,13.8925,15.499166666666667,14.695833333333333,NA,ARR
EHAM,40NM,MJ,27,"(0,150]",16406,10.783333333333333,10.066666666666666,10.6,10.333333333333332,NA,ARR
EHAM,40NM,MJ,27,"(150,250]",5165,15.75,14.383333333333333,15.416666666666666,14.899999999999999,NA,ARR
EHAM,40NM,MJ,27,"(250,360]",3477,15.483333333333333,14.283333333333333,15.116666666666667,14.7,NA,ARR
EHAM,40NM,MJ,36C,"(0,150]",456,12.6,11.712499999999999,12.333333333333334,12.022916666666667,NA,ARR
EHAM,40NM,MJ,36C,"(150,250]",1679,10.943333333333335,10.25,10.733333333333333,10.491666666666667,NA,ARR
EHAM,40NM,MJ,36C,"(250,360]",1339,13.783333333333333,12.15,13.45,12.8,NA,ARR
EHAM,40NM,MJ,36L,"(0,150]",2,-20.323333333333334,-22.555833333333332,-21.067500000000003,-21.811666666666667,NA,ARR
EHAM,40NM,MJ,36L,"(250,360]",1,-7.733333333333333,-7.733333333333333,-7.733333333333333,-7.733333333333333,NA,ARR
EHAM,40NM,MJ,36R,"(0,150]",11821,13.033333333333333,11.85,12.75,12.3,NA,ARR
EHAM,40NM,MJ,36R,"(150,250]",2551,10.866666666666667,10.166666666666666,10.666666666666666,10.416666666666666,NA,ARR
EHAM,40NM,MJ,36R,"(250,360]",1126,13.783333333333333,12.358333333333333,13.5,12.929166666666667,NA,ARR
