ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EDDM,100NM,MT,08L,NA,74,26.25,24.6425,26.1025,25.3725,"(0,90]",ARR
EDDM,100NM,MT,08L,NA,24,27.50333333333333,24.66583333333333,27.105,25.885416666666664,"(90,220]",ARR
EDDM,100NM,MT,08L,NA,178,21.740000000000002,20.773333333333333,21.5125,21.142916666666665,"(220,300]",ARR
EDDM,100NM,MT,08L,NA,42,22.863333333333333,21.886666666666667,22.67,22.278333333333336,"(300,360]",ARR
EDDM,100NM,MT,08R,NA,11,30.116666666666667,28.28333333333333,29.225,28.754166666666666,"(0,90]",ARR
EDDM,100NM,MT,08R,NA,389,27.10333333333333,25.6,26.71333333333333,26.156666666666666,"(90,220]",ARR
EDDM,100NM,MT,08R,NA,37,22.813333333333333,22.196666666666665,22.583333333333332,22.39,"(220,300]",ARR
EDDM,100NM,MT,08R,NA,17,22.72,22.06,22.326666666666668,22.193333333333335,"(300,360]",ARR
EDDM,100NM,MT,26L,NA,10,24.516666666666666,24.2875,24.516666666666666,24.402083333333334,"(0,90]",ARR
EDDM,100NM,MT,26L,NA,799,23.75,22.465,23.516666666666666,22.990833333333335,"(90,220]",ARR
EDDM,100NM,MT,26L,NA,54,28.88,26.138333333333332,28.129166666666666,27.13375,"(220,300]",ARR
EDDM,100NM,MT,26L,NA,25,28.950000000000003,28.46,28.75,28.605,"(300,360]",ARR
EDDM,100NM,MT,26R,NA,129,23.900000000000002,22.43,23.44,22.935000000000002,"(0,90]",ARR
EDDM,100NM,MT,26R,NA,35,24.26,23.076666666666668,23.995,23.535833333333336,"(90,220]",ARR
EDDM,100NM,MT,26R,NA,361,26.2,24.783333333333335,25.916666666666668,25.35,"(220,300]",ARR
EDDM,100NM,MT,26R,NA,56,25.516666666666666,24.945833333333333,25.34166666666667,25.14375,"(300,360]",ARR
